LanePointX,LanePointY
69.296768,-3.300000
69.550438,-3.300000
69.806017,-3.300000
70.061179,-3.300000
70.316522,-3.300000
70.572053,-3.300000
70.827895,-3.300000
71.083233,-3.300000
71.339596,-3.300000
71.596775,-3.300000
71.850571,-3.300000
72.106335,-3.300000
72.361808,-3.300000
72.617691,-3.300000
72.875608,-3.300000
73.128495,-3.300000
73.383972,-3.300000
73.639654,-3.300000
73.895859,-3.300000
74.153524,-3.300000
74.407170,-3.300000
74.663105,-3.300000
74.918748,-3.300000
75.174451,-3.300000
75.429972,-3.300000
75.686974,-3.300000
75.941322,-3.300000
76.197213,-3.300000
76.453090,-3.300000
76.709173,-3.300000
76.965464,-3.300000
77.221014,-3.300000
77.477042,-3.300000
77.733160,-3.300000
77.988486,-3.300000
78.244726,-3.300000
78.500368,-3.300000
78.756490,-3.300000
79.014178,-3.300000
79.270000,-3.300000
79.524325,-3.300000
79.780960,-3.300000
80.036921,-3.300000
80.293076,-3.300000
80.549132,-3.300000
80.805427,-3.300000
81.061771,-3.300000
81.318181,-3.300000
81.576999,-3.300000
81.833095,-3.300000
82.087088,-3.300000
82.343339,-3.300000
82.599542,-3.300000
82.856287,-3.300000
83.113131,-3.300000
83.369195,-3.300000
83.625943,-3.300000
83.882491,-3.300000
84.139080,-3.300000
84.395954,-3.300000
84.651787,-3.300000
84.908381,-3.300000
85.164775,-3.300000
85.421713,-3.300000
85.680165,-3.300000
85.935204,-3.300000
86.192067,-3.300000
86.448797,-3.300000
86.705259,-3.300000
86.961982,-3.300000
87.218786,-3.300000
87.475639,-3.300000
87.732680,-3.300000
87.990325,-3.300000
88.246855,-3.300000
88.503892,-3.300000
88.760539,-3.300000
89.017380,-3.300000
89.274878,-3.300000
89.531078,-3.300000
89.788256,-3.300000
90.045618,-3.300000
90.302992,-3.300000
90.560791,-3.300000
90.817263,-3.300000
91.074399,-3.300000
91.332171,-3.300000
91.588745,-3.300000
91.847515,-3.300000
92.106376,-3.300000
92.360886,-3.300000
92.618555,-3.300000
92.876840,-3.300000
93.133693,-3.300000
93.391496,-3.300000
93.648587,-3.300000
93.906185,-3.300000
94.163850,-3.300000
94.421794,-3.300000
94.680044,-3.300000
94.937186,-3.300000
95.194937,-3.300000
95.452531,-3.300000
95.710342,-3.300000
95.968756,-3.300000
96.226266,-3.300000
96.484511,-3.300000
96.743085,-3.300000
97.000492,-3.300000
97.258426,-3.300000
97.516696,-3.300000
97.774586,-3.300000
98.033006,-3.300000
98.291801,-3.300000
98.549756,-3.300000
98.807951,-3.300000
99.066208,-3.300000
99.324432,-3.300000
99.583355,-3.300000
99.841190,-3.300000
100.099820,-3.300000
100.358387,-3.300000
100.617196,-3.300000
100.875769,-3.300000
101.134215,-3.300000
101.392755,-3.300000
101.650569,-3.300000
101.909050,-3.300000
102.168765,-3.300000
102.427419,-3.300000
102.685816,-3.300000
102.944639,-3.300000
103.203458,-3.300000
103.462272,-3.300000
103.720826,-3.300000
103.979380,-3.300000
104.238319,-3.300000
104.496977,-3.300000
104.755906,-3.300000
105.015425,-3.300000
105.274082,-3.300000
105.533090,-3.300000
105.791887,-3.300000
106.050811,-3.300000
106.309774,-3.300000
106.569130,-3.300000
106.828163,-3.300000
107.087903,-3.300000
107.347285,-3.300000
107.605988,-3.300000
107.865386,-3.300000
108.124253,-3.300000
108.383573,-3.300000
108.643560,-3.300000
108.902411,-3.300000
109.163654,-3.300000
109.421572,-3.300000
109.681210,-3.300000
109.942715,-3.300000
110.199929,-3.300000
110.459970,-3.300000
110.718823,-3.300000
110.978559,-3.300000
111.240147,-3.300000
111.498044,-3.300000
111.758104,-3.300000
112.017828,-3.300000
112.277238,-3.300000
112.539126,-3.300000
112.798505,-3.300000
113.056533,-3.300000
113.316420,-3.300000
113.576303,-3.300000
113.836552,-3.300000
114.098452,-3.300000
114.356300,-3.300000
114.616364,-3.300000
114.876251,-3.300000
115.136328,-3.300000
115.397121,-3.300000
115.656858,-3.300000
115.917286,-3.300000
116.178030,-3.300000
116.437665,-3.300000
116.697845,-3.300000
116.957814,-3.300000
117.217981,-3.300000
117.478236,-3.300000
117.740030,-3.300000
117.998829,-3.300000
118.259404,-3.300000
118.520727,-3.300000
118.781141,-3.300000
119.041431,-3.300000
119.301267,-3.300000
119.562257,-3.300000
119.822410,-3.300000
120.083045,-3.300000
120.344214,-3.300000
120.604364,-3.300000
120.865719,-3.300000
121.125702,-3.300000
121.386189,-3.300000
121.647485,-3.300000
121.907660,-3.300000
122.168758,-3.300000
122.429950,-3.300000
122.690691,-3.300000
122.952218,-3.300000
123.212594,-3.300000
123.473327,-3.300000
123.734229,-3.300000
123.995127,-3.300000
124.256349,-3.300000
124.518037,-3.300000
124.778654,-3.300000
125.040016,-3.300000
125.300995,-3.300000
125.562220,-3.300000
125.824022,-3.300000
126.084738,-3.300000
126.346322,-3.300000
126.608474,-3.300000
126.869342,-3.300000
127.130898,-3.300000
127.392798,-3.300000
127.653816,-3.300000
127.915903,-3.300000
128.177054,-3.300000
128.438955,-3.300000
128.700770,-3.300000
128.962568,-3.300000
129.224085,-3.300000
129.487125,-3.300000
129.748781,-3.300000
130.011516,-3.300000
130.273275,-3.300000
130.535586,-3.300000
130.797497,-3.300000
131.061576,-3.300000
131.322404,-3.300000
131.585809,-3.300000
131.847799,-3.300000
132.111239,-3.300000
132.373075,-3.300000
132.635740,-3.300000
132.898029,-3.300000
133.160517,-3.300000
133.423185,-3.300000
133.686438,-3.300000
133.948517,-3.300000
134.211314,-3.300000
134.474813,-3.300000
134.737051,-3.300000
135.000250,-3.300000
135.262253,-3.300000
135.524931,-3.300000
135.787641,-3.300000
136.050539,-3.300000
136.313983,-3.300000
136.576502,-3.300000
136.839542,-3.300000
137.103013,-3.300000
137.365322,-3.300000
137.628672,-3.300000
137.891534,-3.300000
138.153570,-3.300000
138.417037,-3.300000
138.680011,-3.300000
138.943378,-3.300000
139.207140,-3.300000
139.469694,-3.300000
139.734307,-3.300000
139.995615,-3.300000
140.258371,-3.300000
140.523539,-3.300000
140.785287,-3.300000
141.048272,-3.300000
141.313741,-3.300000
141.575173,-3.300000
141.839106,-3.300000
142.101888,-3.300000
142.365244,-3.300000
142.628688,-3.300000
142.892117,-3.300000
143.155991,-3.300000
143.419711,-3.300000
143.814328,-3.300000
144.077956,-3.300000
144.344824,-3.300000
144.606400,-3.300000
144.868905,-3.300000
145.134373,-3.300000
145.397091,-3.300000
145.661266,-3.300000
145.925651,-3.300000
146.188937,-3.300000
146.452230,-3.300000
146.716309,-3.300000
146.980262,-3.300000
147.244520,-3.300000
147.507997,-3.300000
147.771675,-3.300000
148.036306,-3.300000
148.300361,-3.300000
148.564858,-3.300000
148.828061,-3.300000
149.092330,-3.300000
149.356171,-3.300000
149.620332,-3.300000
149.884203,-3.300000
150.150526,-3.300000
150.413506,-3.300000
150.677876,-3.300000
150.942346,-3.300000
151.206186,-3.300000
151.472352,-3.300000
151.734756,-3.300000
151.999271,-3.300000
152.266006,-3.300000
152.527976,-3.300000
152.794198,-3.300000
153.058262,-3.300000
153.322403,-3.300000
153.586806,-3.300000
153.851208,-3.300000
154.115975,-3.300000
154.380662,-3.300000
154.645074,-3.300000
154.909851,-3.300000
155.175237,-3.300000
155.440249,-3.300000
155.705213,-3.300000
155.969675,-3.300000
156.234433,-3.300000
156.499031,-3.300000
156.763348,-3.300000
157.027999,-3.300000
157.293078,-3.300000
157.558744,-3.300000
157.825083,-3.300000
158.091323,-3.300000
158.354013,-3.300000
158.618808,-3.300000
158.883647,-3.300000
159.148557,-3.300000
159.414816,-3.300000
159.679033,-3.300000
159.944025,-3.300000
160.209236,-3.300000
160.474687,-3.300000
160.740054,-3.300000
161.004828,-3.300000
161.269331,-3.300000
161.534420,-3.300000
161.799724,-3.300000
162.065204,-3.300000
162.330591,-3.300000
162.596108,-3.300000
162.861516,-3.300000
163.126729,-3.300000
163.392010,-3.300000
163.657271,-3.300000
163.922562,-3.300000
164.187937,-3.300000
164.453492,-3.300000
164.719182,-3.300000
164.984856,-3.300000
165.250387,-3.300000
165.515946,-3.300000
165.781134,-3.300000
166.046688,-3.300000
166.312235,-3.300000
166.577793,-3.300000
166.843615,-3.300000
167.109503,-3.300000
167.375277,-3.300000
167.640997,-3.300000
167.906558,-3.300000
168.172313,-3.300000
168.438106,-3.300000
168.703751,-3.300000
168.970149,-3.300000
169.235854,-3.300000
169.502356,-3.300000
169.769754,-3.300000
170.034029,-3.300000
170.299805,-3.300000
170.565893,-3.300000
170.832405,-3.300000
171.098703,-3.300000
171.366572,-3.300000
171.631164,-3.300000
171.898629,-3.300000
172.163853,-3.300000
172.430802,-3.300000
172.697963,-3.300000
172.962774,-3.300000
173.229766,-3.300000
173.497577,-3.300000
173.762554,-3.300000
174.029792,-3.300000
174.295510,-3.300000
174.562226,-3.300000
174.828979,-3.300000
175.095788,-3.300000
175.362880,-3.300000
175.629754,-3.300000
175.896636,-3.300000
176.163653,-3.300000
176.430659,-3.300000
176.697863,-3.300000
176.964998,-3.300000
177.232510,-3.300000
177.499859,-3.300000
177.767100,-3.300000
178.034389,-3.300000
178.301651,-3.300000
178.569086,-3.300000
178.836556,-3.300000
179.104299,-3.300000
179.371796,-3.300000
179.639418,-3.300000
179.906762,-3.300000
180.174294,-3.300000
180.441892,-3.300000
180.709672,-3.300000
180.977459,-3.300000
181.245327,-3.300000
181.513214,-3.300000
181.780986,-3.300000
182.048614,-3.300000
182.316354,-3.300000
182.584133,-3.300000
182.851941,-3.300000
183.119948,-3.300000
183.387892,-3.300000
183.655952,-3.300000
183.923985,-3.300000
184.192000,-3.300000
184.460260,-3.300000
184.727949,-3.300000
184.996035,-3.300000
185.264252,-3.300000
185.532477,-3.300000
185.800775,-3.300000
186.069205,-3.300000
186.337302,-3.300000
186.605507,-3.300000
186.873681,-3.300000
187.141643,-3.300000
187.409718,-3.300000
187.678126,-3.300000
187.946205,-3.300000
188.214722,-3.300000
188.483244,-3.300000
188.751621,-3.300000
189.019918,-3.300000
189.288059,-3.300000
189.556456,-3.300000
189.824815,-3.300000
190.093318,-3.300000
190.364999,-3.300000
190.630543,-3.300000
190.899291,-3.300000
191.167952,-3.300000
191.436433,-3.300000
191.704755,-3.300000
191.973211,-3.300000
192.242318,-3.300000
192.510960,-3.300000
192.779501,-3.300000
193.048625,-3.300000
193.317489,-3.300000
193.586225,-3.300000
193.854936,-3.300000
194.123127,-3.300000
194.391675,-3.300000
194.660854,-3.300000
194.930222,-3.300000
195.198572,-3.300000
195.467257,-3.300000
195.736459,-3.300000
196.005825,-3.300000
196.275558,-3.300000
196.543337,-3.300000
196.811921,-3.300000
197.080456,-3.300000
197.349587,-3.300000
197.619232,-3.300000
197.890164,-3.300000
198.157495,-3.300000
198.427339,-3.300000
198.696310,-3.300000
198.965377,-3.300000
199.235575,-3.300000
199.503345,-3.300000
199.772881,-3.300000
200.042648,-3.300000
200.312222,-3.300000
200.582047,-3.300000
200.850292,-3.300000
201.119600,-3.300000
201.389182,-3.300000
201.658178,-3.300000
201.927901,-3.300000
202.196961,-3.300000
202.467001,-3.300000
202.737501,-3.300000
203.006474,-3.300000
203.275470,-3.300000
203.545089,-3.300000
203.814606,-3.300000
204.084820,-3.300000
204.354615,-3.300000
204.624587,-3.300000
204.893926,-3.300000
205.163689,-3.300000
205.434035,-3.300000
205.705077,-3.300000
205.973338,-3.300000
206.242730,-3.300000
206.512891,-3.300000
206.782810,-3.300000
207.052928,-3.300000
207.323371,-3.300000
207.592700,-3.300000
207.863114,-3.300000
208.132297,-3.300000
208.403177,-3.300000
208.672379,-3.300000
208.941785,-3.300000
209.212096,-3.300000
209.482628,-3.300000
209.753186,-3.300000
210.023102,-3.300000
210.292514,-3.300000
210.562319,-3.300000
210.832452,-3.300000
211.102597,-3.300000
211.372606,-3.300000
211.642898,-3.300000
211.913822,-3.300000
212.183875,-3.300000
212.454530,-3.300000
212.725415,-3.300000
212.994377,-3.300000
213.264749,-3.300000
213.535372,-3.300000
213.805305,-3.300000
214.076517,-3.300000
214.346480,-3.300000
214.617685,-3.300000
214.888674,-3.300000
215.158480,-3.300000
215.428898,-3.300000
215.698887,-3.300000
215.970046,-3.300000
216.240646,-3.300000
216.511336,-3.300000
216.782373,-3.300000
217.052543,-3.300000
217.323587,-3.300000
217.594390,-3.300000
217.865069,-3.300000
218.135803,-3.300000
218.406051,-3.300000
218.677505,-3.300000
218.948165,-3.300000
219.219780,-3.300000
219.491063,-3.300000
219.760818,-3.300000
220.031785,-3.300000
220.302495,-3.300000
220.574048,-3.300000
220.845150,-3.300000
221.116242,-3.300000
221.387570,-3.300000
221.658765,-3.300000
221.929718,-3.300000
222.200423,-3.300000
222.471476,-3.300000
222.743026,-3.300000
223.013892,-3.300000
223.285647,-3.300000
223.557340,-3.300000
223.828249,-3.300000
224.099415,-3.300000
224.370726,-3.300000
224.641925,-3.300000
224.913258,-3.300000
225.184633,-3.300000
225.456094,-3.300000
225.727981,-3.300000
225.999996,-3.300000
226.271632,-3.300000
226.542547,-3.300000
226.814502,-3.300000
227.085858,-3.300000
227.357233,-3.300000
227.628526,-3.300000
227.899708,-3.300000
228.171889,-3.300000
228.443106,-3.300000
228.715341,-3.300000
228.987050,-3.300000
229.258349,-3.300000
229.530535,-3.300000
229.801773,-3.300000
230.073642,-3.300000
230.344542,-3.300000
230.615718,-3.300000
230.887998,-3.300000
231.159713,-3.300000
231.431849,-3.300000
231.704098,-3.300000
231.974715,-3.300000
232.246864,-3.300000
232.518402,-3.300000
232.790204,-3.300000
233.061814,-3.300000
233.332940,-3.300000
233.605604,-3.300000
233.877601,-3.300000
234.149417,-3.300000
234.421600,-3.300000
234.692627,-3.300000
234.964839,-3.300000
235.236582,-3.300000
235.508072,-3.300000
235.780040,-3.300000
236.051490,-3.300000
236.324159,-3.300000
236.595992,-3.300000
236.868036,-3.300000
237.140010,-3.300000
237.411445,-3.300000
237.683351,-3.300000
237.954848,-3.300000
238.228574,-3.300000
238.498942,-3.300000
238.772471,-3.300000
239.044120,-3.300000
239.315934,-3.300000
239.588819,-3.300000
239.860802,-3.300000
240.133107,-3.300000
240.405186,-3.300000
240.677056,-3.300000
240.949171,-3.300000
241.221077,-3.300000
241.492815,-3.300000
241.765757,-3.300000
242.038180,-3.300000
242.312564,-3.300000
242.583669,-3.300000
242.854785,-3.300000
243.127573,-3.300000
243.399630,-3.300000
243.672178,-3.300000
243.944107,-3.300000
244.216460,-3.300000
244.490128,-3.300000
244.762427,-3.300000
245.034396,-3.300000
245.307456,-3.300000
245.578949,-3.300000
245.852002,-3.300000
246.123644,-3.300000
246.396242,-3.300000
246.669050,-3.300000
246.941947,-3.300000
247.214756,-3.300000
247.487653,-3.300000
247.760128,-3.300000
248.032666,-3.300000
248.305319,-3.300000
248.577912,-3.300000
248.851218,-3.300000
249.124715,-3.300000
249.397087,-3.300000
249.670597,-3.300000
249.942872,-3.300000
250.215171,-3.300000
250.488821,-3.300000
250.761419,-3.300000
251.033979,-3.300000
251.307617,-3.300000
251.580002,-3.300000
251.853257,-3.300000
252.126832,-3.300000
252.399524,-3.300000
252.673505,-3.300000
252.946087,-3.300000
253.219278,-3.300000
253.493667,-3.300000
253.766137,-3.300000
254.040174,-3.300000
254.312925,-3.300000
254.586352,-3.300000
254.859757,-3.300000
255.133261,-3.300000
255.407144,-3.300000
255.681521,-3.300000
255.955361,-3.300000
256.228810,-3.300000
256.503544,-3.300000
256.777018,-3.300000
257.050336,-3.300000
257.325216,-3.300000
257.599329,-3.300000
257.873592,-3.300000
258.147561,-3.300000
258.421146,-3.300000
258.696116,-3.300000
258.969618,-3.300000
259.244300,-3.300000
259.517832,-3.300000
259.791603,-3.300000
260.067147,-3.300000
260.340921,-3.300000
260.615266,-3.300000
260.889441,-3.300000
261.163068,-3.300000
261.438000,-3.300000
261.711570,-3.300000
261.985990,-3.300000
262.260313,-3.300000
262.534930,-3.300000
262.810225,-3.300000
263.084267,-3.300000
263.358398,-3.300000
263.633228,-3.300000
263.907164,-3.300000
264.181925,-3.300000
264.456543,-3.300000
264.731482,-3.300000
265.005834,-3.300000
265.280528,-3.300000
265.555508,-3.300000
265.829722,-3.300000
266.105556,-3.300000
266.379718,-3.300000
266.653831,-3.300000
266.929176,-3.300000
267.205931,-3.300000
267.479579,-3.300000
267.753776,-3.300000
268.027908,-3.300000
268.303362,-3.300000
268.578312,-3.300000
268.853974,-3.300000
269.128517,-3.300000
269.403250,-3.300000
269.680758,-3.300000
269.954190,-3.300000
270.229675,-3.300000
270.504145,-3.300000
270.778583,-3.300000
271.054773,-3.300000
271.329316,-3.300000
271.605440,-3.300000
271.880028,-3.300000
272.154964,-3.300000
272.431407,-3.300000
272.706004,-3.300000
272.981292,-3.300000
273.256420,-3.300000
273.531255,-3.300000
273.807777,-3.300000
274.082898,-3.300000
274.358357,-3.300000
274.634031,-3.300000
274.908747,-3.300000
275.184895,-3.300000
275.460135,-3.300000
275.735391,-3.300000
276.010752,-3.300000
276.285452,-3.300000
276.561735,-3.300000
276.837921,-3.300000
277.113009,-3.300000
277.388811,-3.300000
277.663560,-3.300000
277.939595,-3.300000
278.214993,-3.300000
278.491554,-3.300000
278.766350,-3.300000
279.042043,-3.300000
279.318421,-3.300000
279.598238,-3.300000
279.870261,-3.300000
280.146003,-3.300000
280.421000,-3.300000
280.697356,-3.300000
280.973357,-3.300000
281.249140,-3.300000
281.524946,-3.300000
281.801505,-3.300000
282.076461,-3.300000
282.352353,-3.300000
282.628230,-3.300000
282.904035,-3.300000
283.179844,-3.300000
283.455480,-3.300000
283.730972,-3.300000
284.018414,-3.301393
284.313147,-3.302407
284.611496,-3.301855
284.910027,-3.299301
285.209343,-3.294585
285.508863,-3.287651
285.808863,-3.278462
286.107823,-3.267062
286.407210,-3.253398
286.705603,-3.237537
287.004279,-3.219418
287.303224,-3.199032
287.600846,-3.176493
287.899341,-3.151640
288.197575,-3.124555
288.494265,-3.095367
288.791539,-3.063877
289.088703,-3.030146
289.384372,-2.994342
289.681654,-2.956085
289.976457,-2.915900
290.271418,-2.873450
290.566811,-2.828683
290.860420,-2.781939
291.154630,-2.732847
291.448340,-2.681580
291.740484,-2.628337
292.034135,-2.572554
292.325541,-2.514937
292.617008,-2.455049
292.908139,-2.392964
293.197752,-2.328942
293.487483,-2.262631
293.777985,-2.193859
294.065754,-2.123462
294.354195,-2.050623
294.640873,-1.975954
294.928094,-1.898860
295.215537,-1.819403
295.499054,-1.738752
295.783875,-1.655447
296.067809,-1.570104
296.351682,-1.482472
296.635421,-1.392561
296.915279,-1.301583
297.196770,-1.207769
297.476491,-1.112228
297.756416,-1.014294
298.034558,-0.914658
298.312338,-0.812824
298.589838,-0.708749
298.865243,-0.603123
299.141404,-0.494854
299.415406,-0.385075
299.688068,-0.273486
299.961003,-0.159422
300.232160,-0.043733
300.503071,0.074228
300.772282,0.193827
301.041054,0.315618
301.308766,0.439323
301.575400,0.564932
301.842027,0.692956
302.105569,0.821908
302.369192,0.953316
302.632680,1.087097
302.893272,1.221842
303.154172,1.359192
303.412843,1.497818
303.671059,1.638659
303.929661,1.782200
304.184035,1.925864
304.438913,2.072291
304.692559,2.220508
304.944869,2.370450
305.196826,2.522705
305.446214,2.675930
305.695659,2.831727
305.942698,2.988564
306.188996,3.147481
306.434860,3.308694
306.678022,3.470708
306.920657,3.634954
307.162340,3.801161
307.402305,3.968799
307.640797,4.138028
307.878736,4.309506
308.114190,4.481836
308.348994,4.656348
308.583689,4.833471
308.814761,5.010545
309.044968,5.189642
309.274213,5.370701
309.502496,5.553735
309.728575,5.737743
309.953342,5.923434
310.176872,6.110872
310.399772,6.300582
310.620064,6.490877
310.838973,6.682789
311.056954,6.876723
311.272855,7.071657
311.488893,7.269603
311.701173,7.466990
311.912891,7.666749
312.122736,7.867659
312.331321,8.070300
312.538470,8.274508
312.744598,8.480700
312.947860,8.687020
313.150791,8.896026
313.351456,9.105744
313.550340,9.316656
313.748660,9.530066
313.943903,9.743264
314.138347,9.958712
314.331350,10.175725
314.522127,10.393409
314.711563,10.612759
314.899698,10.833838
315.085964,11.055981
315.269890,11.278603
315.452678,11.503145
315.634379,11.729701
315.813172,11.955988
315.990842,12.184235
316.167191,12.414216
316.341280,12.644701
316.513531,12.876227
316.684587,13.109664
316.853654,13.343939
317.020548,13.578774
317.186024,13.815220
317.349663,14.052687
317.512789,14.293129
317.671848,14.531285
317.830351,14.772354
317.987536,15.015238
318.141698,15.257283
318.294698,15.501375
318.445824,15.746398
318.595218,15.992585
318.743082,16.240273
318.888681,16.488233
319.032176,16.736700
319.174405,16.987133
319.314573,17.238149
319.452722,17.489800
319.590018,17.744243
319.723990,17.996887
319.856170,18.250503
319.986586,18.505185
320.114452,18.759397
320.240259,19.014072
320.364023,19.269221
320.485777,19.524934
320.605474,19.781054
320.723384,20.038115
320.839214,20.295461
320.953447,20.554139
321.065430,20.812649
321.175256,21.071207
321.282623,21.329056
321.388369,21.588176
321.491827,21.846948
321.593239,22.105936
321.692820,22.365624
321.790604,22.626079
321.886273,22.886380
321.980213,23.147603
322.071617,23.407493
322.160869,23.667048
322.248416,23.927546
322.333864,24.187861
322.417482,24.448724
322.499248,24.710024
322.579136,24.971654
322.657200,25.233750
322.733213,25.495497
322.843503,25.887883
322.949012,26.278738
323.050380,26.670312
323.147502,27.062090
323.240865,27.455900
323.329662,27.848120
323.414235,28.240182
323.494265,28.630434
323.570125,29.020517
323.642053,29.411525
323.710073,29.803432
323.773752,30.193361
323.833368,30.582907
323.888852,30.971492
323.940243,31.359229
323.987625,31.746382
324.031213,32.134337
324.070842,32.521196
324.106506,32.906849
324.138175,33.290572
324.166157,33.676169
324.190109,34.058426
324.210313,34.440283
324.226865,34.823174
324.239639,35.204172
324.248671,35.583739
324.253983,35.961057
324.255630,36.337679
324.253663,36.714812
324.248102,37.091383
324.239006,37.466277
324.226408,37.838668
324.210304,38.209934
324.190694,38.580052
324.167608,38.949563
324.141094,39.318275
324.111211,39.685864
